,TimeStamp,AI0_Vibration,AI1_Vibration,AI2_Current,Equipment_state
486,53:20.5,-0.046924678,0.075434283,165.70093,1
487,53:20.6,-0.050556147,0.023445138,234.84233,1
488,53:20.7,0.02567158,0.040759421,184.77442,1
489,53:20.8,-0.010488575,0.055689519,195.50326,1
490,53:20.9,0.048387576,0.025539981,232.45814,1
491,53:21.0,0.024402222,0.054485852,276.56558,1
492,53:21.1,-0.046306556,0.079195741,219.34512,1
493,53:21.2,-0.036714622,0.079531379,239.6107,1
494,53:21.3,0.059083299,0.04533104,205.04,1
495,53:21.4,0.050539966,0.033548994,188.3507,1
496,53:21.5,-0.032917585,0.04081729,131.13022999999998,1
497,53:21.6,-0.007695987,0.086313579,70.333489,1
498,53:21.7,-0.00363404,0.054809916,226.49768,1
499,53:21.8,-0.003391206,0.009452512,267.02884,1
500,53:21.9,0.026698105,0.074809302,152.58791,1
501,53:22.0,0.014909629,0.046905066,104.90419,1
502,53:22.1,0.019026766,0.082945626,258.68419,1
503,53:22.2,-0.002717895,0.11931025,283.71814,1
504,53:22.3,0.002094629,0.065145247,94.17535,1
505,53:22.4,0.011918359,0.055909419,267.02884,1
506,53:22.5,-0.092897525,0.079461937,115.63302,1
507,53:22.6,-0.15679592,-0.20951067,52.452094,1
508,53:22.7,0.47744173,0.215511,383.85396,1
509,53:22.8,0.1864165,0.43976338,355.24373,1
510,53:22.9,-0.02343603,0.4960348,432.72977,1
511,53:23.0,-0.24456929,0.31695465,411.2721,1
512,53:23.1,-0.41086627,0.24864656,538.82605,1
513,53:23.2,-0.6133234,0.2879972,432.72977,1
514,53:23.3,-0.63048733,0.027831577,448.22698,1
515,53:26.6,-0.31886538,-0.41567333,457.76373,1
516,53:26.7,0.25406778,-0.65090916,382.66187,1
517,53:26.8,0.68218371,-0.52260292,402.92745,1
518,53:26.9,0.75948211,0.084322899,368.35675,1
519,53:27.0,0.4565801,0.45182319,454.18745,1
520,53:27.1,0.06007671,0.39253103,410.08,1
521,53:27.2,-0.29582929,0.30458234,468.49256,1
522,53:27.3,-0.61527711,0.33549574,318.28884,1
523,53:27.4,-0.75875875,0.11450716,474.45303,1
524,53:27.5,-0.55825533,-0.40349778,382.66187,1
525,53:27.6,0.26328442,-0.67675328,350.47535,1
526,53:27.7,0.90092174,-0.28637174,443.45861,1
527,53:27.8,0.89157264,0.22558014,431.53768,1
528,53:27.9,0.36699652,0.36381663,365.97256,1
529,53:28.0,-0.16605672,0.10501671,268.22093,1
530,53:28.1,-0.42697056,0.14444837,247.95535,1
531,53:28.2,-0.070976259,0.11019016,132.32233,1
532,53:28.3,0.088940815,0.10410238,154.97209,1
533,53:28.4,0.089117421,0.13039787,203.84791,1
534,53:28.5,0.064160732,0.10674119,227.68977,1
535,53:28.6,0.13810361,0.050157281,209.80837,1
536,53:28.7,0.10369848,0.039312706,207.42419,1
537,53:28.8,0.11662386,0.018873519,224.11349,1
538,53:28.9,0.11132567,-0.018359134,196.69535,1
539,53:29.0,0.13738615,-0.033613296,239.6107,1
540,53:29.1,0.12090657,-0.017213336,146.62744,1
541,53:29.2,-0.13596741,0.044312553,203.84791,1
542,53:29.3,-0.13058091,0.11691449,156.16419,1
543,53:29.4,-0.10275437,0.10159089,79.870234,1
544,53:29.5,-0.098272982,0.10772496,115.63302,1
545,53:29.6,-0.057642477,0.089820415,222.9214,1
546,53:29.7,-0.10319588,0.09475082,219.34512,1
547,53:29.8,-0.063923042,0.16942445,114.44093,1
548,53:29.9,-0.15829707,0.11801399,201.46372,1
549,53:30.0,-0.065159286,0.04321305,174.04558,1
550,53:30.1,-0.056858787,0.040111293,149.01163,1
551,53:34.6,-0.073084497,0.018885093,146.62744,1
552,53:34.7,-0.032332576,0.067807202,160.93256,1
553,53:34.8,-0.045699471,0.052599336,176.42977000000002,1
554,53:34.9,-0.027012309,0.076163427,84.638606,1
555,53:35.0,-0.094575286,0.022820157,110.86465,1
556,53:35.1,-0.10566837,0.054902506,77.486047,1
557,53:35.2,0.041941443,0.10583844,209.80837,1
558,53:35.3,0.021587558,0.113697,134.70651,1
559,53:35.4,0.11250673,-0.13987161,228.88186,1
560,53:35.5,-1.5027352,0.00748498,280.14186,1
561,53:35.6,-1.4833858,-0.2185729,345.70698,1
562,53:35.7,-0.62321336,-0.30910252,348.09117000000003,1
563,53:35.8,1.064967,-0.50931629,312.32838,1
564,53:35.9,1.8032037,-0.18107405,385.04605,1
565,53:36.0,1.1108515,0.36313379,336.17024000000004,1
566,53:36.1,0.18429722,0.37380475,365.97256,1
567,53:36.2,-0.048834234,0.078871677,238.41861,1
568,53:36.3,-0.24813453,0.2462045,175.23767999999998,1
569,53:36.4,-0.1031407,0.22549912,216.96093,1
570,53:36.5,-0.029396495,0.24326478,203.84791,1
571,53:36.6,-0.035257619,0.21590451,216.96093,1
572,53:36.7,-0.11350528,0.21503648,284.91024,1
573,53:36.8,-0.028491387,0.18850952,218.15303,1
574,53:36.9,-0.064331444,0.20661081,154.97209,1
575,53:42.7,-0.003777533,0.15133473,168.08512000000002,1
576,53:42.8,0.001873871,0.10913695,59.604652,1
577,53:42.9,0.017834673,0.073258424,197.88744,1
578,53:43.0,0.027735667,0.019290173,174.04558,1
579,53:43.1,-0.035798476,-0.0613555,252.72372,1
580,53:43.2,-0.037630767,0.008017371,209.80837,1
581,53:43.3,-0.032431917,-0.037907145,188.3507,1
582,53:43.4,-0.0243301,-0.023833503,301.59954,1
583,53:43.5,-0.053348735,-0.007757608,205.04,1
584,53:43.6,-0.045048235,0.000864813,227.68977,1
585,53:52.1,-0.013424656,0.00449896,149.01163,1
586,53:52.2,-0.003369131,0.002612444,163.31675,1
587,53:52.3,-0.03992665,0.004290633,140.66698,1
588,53:52.4,-0.055754997,-0.011970442,244.37907,1
589,53:52.5,-0.050478881,-0.024898286,232.45814,1
590,53:52.6,-0.02101873,-0.008498326,101.32791,1
591,53:52.7,0.004997597,0.018850372,196.69535,1
592,53:52.8,-0.029749708,0.049115646,156.16419,1
593,53:52.9,-0.056969166,-0.004192903,201.46372,1
594,53:53.0,-0.069143968,-0.010697333,191.92698,1
595,53:53.1,-0.036184803,-0.017074452,172.85349,1
596,53:53.2,-0.04323802,0.042993149,194.31117,1
597,53:53.3,-0.032542296,0.016003237,189.54279,1
598,53:53.4,-0.068095367,0.029590783,171.6614,1
599,53:53.5,-0.048900462,-0.007063185,195.50326,1
